"","CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","STOCKING","TREECOUNT","TOTAGE","TREECOUNT_CALC","TPA_UNADJ","CYCLE","SUBCYCLE","DAMAGE_AGENT_CD1_SRS","PCT_AFFECTED_DAMAGE_AGENT1_SRS","DAMAGE_AGENT_CD2_SRS","PCT_AFFECTED_DAMAGE_AGENT2_SRS","DAMAGE_AGENT_CD3_SRS","PCT_AFFECTED_DAMAGE_AGENT3_SRS","AGECD_RMRS","COUNTCHKCD_RMRS"
"172",55243920010661,55243865010661,2000,26,3,129,20207,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"173",55354453010661,55354378010661,2000,26,3,141,20249,3,1,12,6,0.0001,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"174",55354440010661,55354378010661,2000,26,3,141,20249,1,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"175",55354447010661,55354378010661,2000,26,3,141,20249,2,1,12,6,0.0026,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"176",55354459010661,55354378010661,2000,26,3,141,20249,4,1,12,6,0.0108,25,NA,25,1874.132061,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"177",55355791010661,55355741010661,2000,26,3,141,20307,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"178",55355808010661,55355741010661,2000,26,3,141,20307,4,1,12,6,0.003,7,NA,7,524.756977,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"179",55355796010661,55355741010661,2000,26,3,141,20307,2,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"180",55355803010661,55355741010661,2000,26,3,141,20307,3,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"181",54620821010661,54620756010661,2000,26,1,41,29003,1,1,746,37,0.0186,25,NA,25,1874.132061,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"182",54620832010661,54620756010661,2000,26,1,41,29003,3,1,746,37,0.0103,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"183",54620816010661,54620756010661,2000,26,1,41,29003,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"184",54620826010661,54620756010661,2000,26,1,41,29003,2,1,746,37,0.0743,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"185",54620828010661,54620756010661,2000,26,1,41,29003,3,1,12,6,0.0012,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"186",54620833010661,54620756010661,2000,26,1,41,29003,4,1,746,37,0.0037,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"187",55268756010661,55268669010661,2000,26,2,131,20391,2,2,746,37,0.003,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"188",54677811010661,54677780010661,2000,26,2,53,29039,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"189",54681326010661,54681278010661,2000,26,2,53,20360,4,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"190",54681316010661,54681278010661,2000,26,2,53,20360,1,1,746,37,0.0007,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"191",54681318010661,54681278010661,2000,26,2,53,20360,2,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"192",54681320010661,54681278010661,2000,26,2,53,20360,3,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"193",54899840010661,54899772010661,2000,26,1,97,20302,3,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"194",54917790010661,54917657010661,2000,26,1,97,20006,3,1,746,37,0.0089,12,NA,12,899.583389,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"195",54917770010661,54917657010661,2000,26,1,97,20006,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"196",54917775010661,54917657010661,2000,26,1,97,20006,1,1,746,37,0.003,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"197",54917783010661,54917657010661,2000,26,1,97,20006,2,1,746,37,0.0001,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"198",54754630010661,54754587010661,2000,26,2,71,20115,3,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"199",54746042010661,54745990010661,2000,26,2,71,20442,2,1,746,37,26.0251,34,NA,34,2548.819603,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"200",54746051010661,54745990010661,2000,26,2,71,20442,3,1,746,37,18.2383,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"201",55276743010661,55276687010661,2000,26,2,131,20467,1,1,12,6,14.1054,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"202",55276745010661,55276687010661,2000,26,2,131,20467,2,1,12,6,0.4232,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"203",55308984010661,55308913010661,2000,26,3,135,20204,2,1,12,6,0.0014,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"204",54547105010661,54547064010661,2000,26,1,3,20078,2,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"205",54547106010661,54547064010661,2000,26,1,3,20078,3,1,12,6,0.0035,8,NA,8,599.72226,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"206",54547108010661,54547064010661,2000,26,1,3,20078,4,1,12,6,0.0017,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"207",54987781010661,54987724010661,2000,26,2,103,20861,2,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"208",54987786010661,54987724010661,2000,26,2,103,20861,2,1,746,37,0.0015,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"209",54987791010661,54987724010661,2000,26,2,103,20861,4,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"210",55063125010661,55062973010661,2000,26,1,109,20367,4,1,746,37,0.0007,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"211",55068980010661,55068898010661,2000,26,1,109,20221,4,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"212",54887322010661,54887251010661,2000,26,1,95,20367,2,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"213",54887330010661,54887251010661,2000,26,1,95,20367,3,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"214",54959685010661,54959620010661,2000,26,2,103,20417,4,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"215",55021504010661,55021430010661,2000,26,2,103,20911,3,1,746,37,0.0007,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"216",55021507010661,55021430010661,2000,26,2,103,20911,4,1,12,6,0.0047,11,NA,11,824.618107,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"217",55021475010661,55021430010661,2000,26,2,103,20911,1,1,12,6,0.0052,12,NA,12,899.583389,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"218",55021481010661,55021430010661,2000,26,2,103,20911,2,1,12,6,0.0022,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"219",55021486010661,55021430010661,2000,26,2,103,20911,2,1,746,37,0.0015,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"220",55021489010661,55021430010661,2000,26,2,103,20911,3,1,12,6,0.0035,8,NA,8,599.72226,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"221",54539359010661,54539318010661,2000,26,3,1,20069,1,1,12,6,0.0022,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"222",54539362010661,54539318010661,2000,26,3,1,20069,2,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"223",54569945010661,54569902010661,2000,26,2,13,20016,1,1,12,6,0.4232,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"224",54569947010661,54569902010661,2000,26,2,13,20016,2,1,12,6,0.8463,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"225",54569948010661,54569902010661,2000,26,2,13,20016,3,1,12,6,0.7053,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"226",54569949010661,54569902010661,2000,26,2,13,20016,4,1,12,6,0.4232,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"227",54616912010661,54616883010661,2000,26,3,39,20021,3,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"228",54624298010661,54624244010661,2000,26,1,41,20370,2,1,12,6,0.0081,14,NA,14,1049.513954,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"229",54624308010661,54624244010661,2000,26,1,41,20370,4,2,12,6,0.0001,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"230",54624293010661,54624244010661,2000,26,1,41,20370,1,1,12,6,0.0489,85,NA,85,6372.049008,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"231",54624303010661,54624244010661,2000,26,1,41,20370,3,1,12,6,0.0046,8,NA,8,599.72226,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"232",55123439010661,55123343010661,2000,26,3,113,20187,1,1,12,6,0.0039,9,NA,9,674.687542,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"233",55123446010661,55123343010661,2000,26,3,113,20187,2,1,12,6,0.0017,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"234",55123464010661,55123343010661,2000,26,3,113,20187,3,1,12,6,0.0026,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"235",54650422010661,54650359010661,2000,26,2,43,20105,2,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"236",54650429010661,54650359010661,2000,26,2,43,20105,4,1,12,6,0.0026,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"237",55189443010661,55189371010661,2000,26,3,123,20062,1,1,746,37,0.1114,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"238",55212768010661,55212598010661,2000,26,3,123,20215,2,1,746,37,0.0015,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"239",55113807010661,55113702010661,2000,26,3,111,20210,1,1,746,37,0.0009,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"240",54869189010661,54869117010661,2000,26,1,95,20349,2,2,12,6,0.0017,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"241",54869176010661,54869117010661,2000,26,1,95,20349,1,1,12,6,0.0017,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"242",54921058010661,54920980010661,2000,26,1,97,20434,1,1,12,6,0.0016,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"243",54921063010661,54920980010661,2000,26,1,97,20434,2,2,12,6,0.3367,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"244",54921067010661,54920980010661,2000,26,1,97,20434,2,2,746,37,1.0722,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"245",54921074010661,54920980010661,2000,26,1,97,20434,4,1,746,37,0.0195,14,NA,14,1049.513954,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"246",54965476010661,54965405010661,2000,26,2,103,20433,4,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"247",54965473010661,54965405010661,2000,26,2,103,20433,3,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"248",54965455010661,54965405010661,2000,26,2,103,20433,1,1,12,6,0.0022,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"249",54965463010661,54965405010661,2000,26,2,103,20433,2,1,12,6,0.0001,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"250",54620532010661,54620504010661,2000,26,1,41,20330,2,1,12,6,0.0213,37,NA,37,2773.715451,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"251",54620539010661,54620504010661,2000,26,1,41,20330,4,1,12,6,0.0012,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"252",54658017010661,54657967010661,2000,26,3,47,20032,3,1,12,6,0.0001,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"253",54978018010661,54977895010661,2000,26,2,103,20494,1,1,12,6,0.0112,26,NA,26,1949.097344,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"254",54978020010661,54977895010661,2000,26,2,103,20494,2,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"255",54978022010661,54977895010661,2000,26,2,103,20494,3,1,12,6,0.0203,47,NA,47,3523.368275,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"256",54978027010661,54977895010661,2000,26,2,103,20494,4,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"257",55071054010661,55070931010661,2000,26,1,109,20215,2,2,746,37,0.0411,40,NA,40,2998.611298,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"258",55071040010661,55070931010661,2000,26,1,109,20215,1,2,746,37,0.0216,21,NA,21,1574.270931,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"259",55071059010661,55070931010661,2000,26,1,109,20215,4,2,746,37,0.0493,48,NA,48,3598.333558,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"260",55165609010661,55165408010661,2000,26,3,119,20025,4,1,746,37,0.0031,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"261",55165573010661,55165408010661,2000,26,3,119,20025,2,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"262",54703516010661,54703480010661,2000,26,2,61,20268,4,2,746,37,1.7968,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"263",54713304010661,54713268010661,2000,26,2,61,20407,1,1,12,6,0.0022,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"264",54713307010661,54713268010661,2000,26,2,61,20407,2,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"265",55418786010661,55418728010661,2000,26,1,153,20354,2,1,746,37,0.0001,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"266",55116208010661,55116144010661,2000,26,3,113,20128,1,1,12,6,0.0017,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"267",54757156010661,54757068010661,2000,26,2,71,20141,2,1,12,6,0.0052,12,NA,12,899.583389,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"268",54757161010661,54757068010661,2000,26,2,71,20141,3,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"269",54596102010661,54596085010661,2000,26,1,33,20268,1,1,12,6,0.0017,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"270",54596106010661,54596085010661,2000,26,1,33,20268,2,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"271",54596108010661,54596085010661,2000,26,1,33,20268,3,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"272",54596109010661,54596085010661,2000,26,1,33,20268,4,1,12,6,0.0181,42,NA,42,3148.541863,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"273",54838661010661,54838588010661,2000,26,4,87,20211,3,2,746,37,0.0001,8,NA,8,599.72226,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"274",54956502010661,54956437010661,2000,26,2,103,20391,1,1,12,6,0.0035,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"275",54956521010661,54956437010661,2000,26,2,103,20391,4,1,12,6,0.0001,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"276",54956514010661,54956437010661,2000,26,2,103,20391,2,1,12,6,0.0017,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"277",54991962010661,54991909010661,2000,26,2,103,20003,1,1,12,6,0.006,14,NA,14,1049.513954,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"278",54591127010661,54591109010661,2000,26,3,31,20283,1,1,12,6,0.0006,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"279",54591129010661,54591109010661,2000,26,3,31,20283,1,1,746,37,0.002,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"280",54591131010661,54591109010661,2000,26,3,31,20283,4,1,12,6,0.0023,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"281",54600657010661,54600637010661,2000,26,1,33,20751,3,1,12,6,3.3836,28,NA,28,2099.027909,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"282",54600658010661,54600637010661,2000,26,1,33,20751,4,1,12,6,0.0001,24,NA,24,1799.166779,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"283",55310660010661,55310587010661,2000,26,3,135,20207,4,2,746,37,120,27,NA,27,2024.062626,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"284",55310652010661,55310587010661,2000,26,3,135,20207,2,1,12,6,0.7523,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"285",55305256010661,55305122010661,2000,26,3,135,29057,2,1,746,37,2.6953,12,NA,12,899.583389,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"286",55305249010661,55305122010661,2000,26,3,135,29057,1,1,746,37,25.6053,79,NA,79,5922.257314,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"287",55305267010661,55305122010661,2000,26,3,135,29057,3,1,746,37,14.8473,31,NA,31,2323.923756,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"288",55305275010661,55305122010661,2000,26,3,135,29057,4,1,746,37,18.3738,30,NA,30,2248.958474,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"289",54633548010661,54633516010661,2000,26,1,41,20410,4,1,12,6,1.6275,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"290",54633543010661,54633516010661,2000,26,1,41,20410,1,1,12,6,0.8601,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"291",54633547010661,54633516010661,2000,26,1,41,20410,3,1,12,6,0.0001,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"292",54712738010661,54712691010661,2000,26,2,61,20405,1,1,746,37,0.003,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"293",54712740010661,54712691010661,2000,26,2,61,20405,2,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"294",54712750010661,54712691010661,2000,26,2,61,20405,3,1,12,6,0.0026,6,NA,6,449.791695,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"295",55283536010661,55283472010661,2000,26,2,131,20560,1,1,12,6,0.0029,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"296",55283550010661,55283472010661,2000,26,2,131,20560,1,1,746,37,0.001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"297",55283558010661,55283472010661,2000,26,2,131,20560,2,1,12,6,0.0017,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"298",54991970010661,54991909010661,2000,26,2,103,20003,2,1,12,6,0.0194,45,NA,45,3373.43771,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"299",54991980010661,54991909010661,2000,26,2,103,20003,3,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"300",54991988010661,54991909010661,2000,26,2,103,20003,4,1,12,6,0.0112,26,NA,26,1949.097344,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"301",54996237010661,54996178010661,2000,26,2,103,20563,2,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"302",54996231010661,54996178010661,2000,26,2,103,20563,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"303",54996245010661,54996178010661,2000,26,2,103,20563,3,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"304",54996256010661,54996178010661,2000,26,2,103,20563,4,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"305",54999515010661,54999385010661,2000,26,2,103,20452,3,1,12,6,0.0013,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"306",54809159010661,54809059010661,2000,26,2,83,20124,4,1,746,37,0.0022,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"307",54562605010661,54562551010661,2000,26,3,11,20093,4,1,746,37,0.003,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"308",54562597010661,54562551010661,2000,26,3,11,20093,1,1,746,37,0.0052,7,NA,7,524.756977,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"309",54562600010661,54562551010661,2000,26,3,11,20093,2,1,746,37,0.0007,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"310",54562602010661,54562551010661,2000,26,3,11,20093,3,1,746,37,0.0022,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"311",55179974010661,55179836010661,2000,26,4,121,20016,4,1,746,37,0.0007,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"312",55153235010661,55153162010661,2000,26,3,119,20054,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"313",55153247010661,55153162010661,2000,26,3,119,20054,2,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"314",62206409010661,62206321010661,2000,26,1,153,20189,1,1,12,6,0.0073,17,NA,17,1274.409802,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"315",62206414010661,62206321010661,2000,26,1,153,20189,2,1,12,6,0.0001,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"316",62206419010661,62206321010661,2000,26,1,153,20189,3,1,12,6,0.0095,22,NA,22,1649.236214,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"317",62206421010661,62206321010661,2000,26,1,153,20189,4,1,12,6,0.0017,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"318",54674366010661,54674327010661,2000,26,2,53,20135,1,1,746,37,0.0001,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"319",54674367010661,54674327010661,2000,26,2,53,20135,2,2,12,6,0.0069,4,NA,4,299.86113,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"320",54674371010661,54674327010661,2000,26,2,53,20135,2,2,746,37,0.0089,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"321",54674373010661,54674327010661,2000,26,2,53,20135,3,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"322",54674381010661,54674327010661,2000,26,2,53,20135,4,1,12,6,0.0001,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"323",55263199010661,55263137010661,2001,26,2,103,20995,3,1,12,6,0.0004,1,NA,1,74.965282,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"324",55263187010661,55263137010661,2001,26,2,103,20995,2,1,12,6,0.0004,1,NA,1,74.965282,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"325",54613214010661,54613157010661,2001,26,1,3,20119,1,1,12,6,0.0026,6,NA,6,449.791695,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"326",54613224010661,54613157010661,2001,26,1,3,20119,3,1,12,6,0.003,7,NA,7,524.756977,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"327",54613227010661,54613157010661,2001,26,1,3,20119,4,1,12,6,0.0104,24,NA,24,1799.166779,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"328",54550619010661,54550597010661,2000,26,1,3,20452,4,1,12,6,0.0009,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"329",54590110010661,54590069010661,2000,26,3,31,20260,1,1,12,6,0.0009,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"330",54590112010661,54590069010661,2000,26,3,31,20260,1,1,746,37,0.0037,5,NA,5,374.826412,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"331",54590113010661,54590069010661,2000,26,3,31,20260,2,1,746,37,0.0074,10,NA,10,749.652825,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"332",54590114010661,54590069010661,2000,26,3,31,20260,3,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"333",54629832010661,54629805010661,2000,26,1,41,20166,3,1,12,6,0.0091,21,NA,21,1574.270931,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"334",54786756010661,54786720010661,2000,26,3,79,20080,1,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"335",54786769010661,54786720010661,2000,26,3,79,20080,3,1,12,6,0.0001,30,NA,30,2248.958474,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"336",54786758010661,54786720010661,2000,26,3,79,20080,2,1,12,6,0.0151,35,NA,35,2623.784886,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"337",54786775010661,54786720010661,2000,26,3,79,20080,4,1,12,6,0.0086,20,NA,20,1499.305649,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"338",62192160010661,62192103010661,2000,26,1,153,20505,1,1,12,6,0.0108,25,NA,25,1874.132061,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"339",62192198010661,62192103010661,2000,26,1,153,20505,3,1,12,6,0.0004,1,NA,1,74.965282,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"340",62192188010661,62192103010661,2000,26,1,153,20505,2,1,12,6,0.006,14,NA,14,1049.513954,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"341",62192204010661,62192103010661,2000,26,1,153,20505,4,1,12,6,0.0001,2,NA,2,149.930565,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"342",62207903010661,62207706010661,2000,26,1,153,20052,3,1,12,6,0.0015,3,NA,3,224.895847,6,1,NA,NA,NA,NA,NA,NA,NA,NA
